Order Date,Ship Mode,Customer Name,Segment,State,Category,Sub-Category,Sales,Quantity,Profit,LenCust
11/27/2017,Standard Class,Justin Ritter,Corporate,Indiana,Office Supplies,Binders,497.94,3,224.073,13
11/1/2014,Standard Class,Daniel Lacy,Consumer,New York,Office Supplies,Appliances,533.94,3,154.8426,11
11/1/2014,Standard Class,Daniel Lacy,Consumer,New York,Office Supplies,Paper,167.94,3,82.2906,11
11/1/2014,Standard Class,Daniel Lacy,Consumer,New York,Furniture,Furnishings,31.68,6,9.8208,11
12/30/2016,First Class,Brian Dahlen,Consumer,Pennsylvania,Furniture,Chairs,170.786,1,0.0,12
9/3/2016,Standard Class,Rob Beeghly,Consumer,Illinois,Furniture,Bookcases,198.744,4,0.0,11
10/5/2017,First Class,Ross Baird,Home Office,Colorado,Technology,Accessories,63.824,2,13.5626,10
1/30/2016,Second Class,Tim Brockman,Consumer,Washington,Furniture,Chairs,435.168,4,-59.8356,12
1/30/2016,Second Class,Tim Brockman,Consumer,Washington,Furniture,Bookcases,48.58,1,7.7728,12
4/21/2017,First Class,Katherine Nockton,Corporate,Texas,Technology,Accessories,47.976,3,8.3958,17
4/21/2017,First Class,Katherine Nockton,Corporate,Texas,Office Supplies,Paper,20.736,4,7.2576,17
12/5/2014,Standard Class,Rob Lucas,Consumer,California,Office Supplies,Art,26.46,9,11.907,9
12/5/2014,Standard Class,Rob Lucas,Consumer,California,Office Supplies,Paper,49.12,4,23.0864,9
12/5/2014,Standard Class,Rob Lucas,Consumer,California,Office Supplies,Fasteners,15.0,3,7.2,9
10/21/2014,Standard Class,Frank Hawley,Corporate,Virginia,Office Supplies,Storage,194.7,5,9.735,12
10/21/2014,Standard Class,Frank Hawley,Corporate,Virginia,Furniture,Tables,591.32,4,112.3508,12
10/21/2014,Standard Class,Frank Hawley,Corporate,Virginia,Office Supplies,Art,2.84,1,0.8804,12
12/8/2015,Standard Class,Yana Sorensen,Corporate,California,Office Supplies,Storage,221.96,2,4.4392,13
12/8/2015,Standard Class,Yana Sorensen,Corporate,California,Technology,Accessories,236.0,4,40.12,13
11/2/2014,Second Class,Steven Ward,Corporate,Washington,Technology,Accessories,41.94,2,15.0984,11
11/2/2014,Second Class,Steven Ward,Corporate,Washington,Technology,Phones,52.792,1,4.6193,11
12/18/2016,First Class,Parhena Norris,Home Office,Nebraska,Furniture,Chairs,563.94,3,112.788,14
11/23/2015,Second Class,Annie Thurman,Consumer,New Jersey,Office Supplies,Appliances,2625.12,8,735.0336,13
11/23/2015,Second Class,Annie Thurman,Consumer,New Jersey,Office Supplies,Art,17.94,3,4.485,13
8/13/2015,First Class,Ed Jacobs,Consumer,Pennsylvania,Office Supplies,Storage,422.856,3,15.8571,9
4/16/2015,Standard Class,Denise Monton,Corporate,New York,Furniture,Chairs,127.764,2,2.8392,13
3/21/2014,Standard Class,Kristen Hastings,Corporate,Virginia,Technology,Phones,3499.93,7,909.9818,16
3/21/2014,Standard Class,Kristen Hastings,Corporate,Virginia,Office Supplies,Labels,14.4,5,6.624,16
3/21/2014,Standard Class,Kristen Hastings,Corporate,Virginia,Office Supplies,Paper,122.97,3,60.2553,16
3/21/2014,Standard Class,Kristen Hastings,Corporate,Virginia,Office Supplies,Art,9.32,4,2.7028,16
3/21/2014,Standard Class,Kristen Hastings,Corporate,Virginia,Office Supplies,Binders,122.94,3,59.0112,16
11/16/2017,Standard Class,Mick Brown,Consumer,California,Furniture,Furnishings,17.31,3,5.193,10
9/25/2015,Standard Class,Dana Kaydos,Consumer,Illinois,Office Supplies,Art,128.744,7,12.8744,11
9/5/2016,Standard Class,Dean Braden,Consumer,Pennsylvania,Furniture,Furnishings,58.248,9,11.6496,11
9/5/2016,Standard Class,Dean Braden,Consumer,Pennsylvania,Furniture,Chairs,71.246,2,-19.3382,11
9/5/2016,Standard Class,Dean Braden,Consumer,Pennsylvania,Office Supplies,Art,7.872,3,0.5904,11
9/5/2016,Standard Class,Dean Braden,Consumer,Pennsylvania,Furniture,Chairs,887.271,3,-63.3765,11
4/20/2017,Standard Class,Christina VanderZanden,Consumer,Michigan,Office Supplies,Binders,146.86,7,70.4928,22
4/20/2017,Standard Class,Christina VanderZanden,Consumer,Michigan,Office Supplies,Binders,36.56,4,18.28,22
6/15/2015,Standard Class,Grace Kelly,Corporate,California,Technology,Phones,225.576,3,22.5576,11
9/17/2014,Standard Class,Joseph Airdo,Consumer,Oregon,Office Supplies,Art,5.248,2,0.4592,12
9/17/2014,Standard Class,Joseph Airdo,Consumer,Oregon,Office Supplies,Art,38.256,3,4.782,12
9/17/2014,Standard Class,Joseph Airdo,Consumer,Oregon,Office Supplies,Paper,40.24,5,13.078,12
9/17/2014,Standard Class,Joseph Airdo,Consumer,Oregon,Technology,Machines,29.925,5,-21.945,12
9/17/2014,Standard Class,Joseph Airdo,Consumer,Oregon,Office Supplies,Paper,148.704,6,46.47,12
9/17/2014,Standard Class,Joseph Airdo,Consumer,Oregon,Technology,Accessories,55.92,10,16.776,12
7/8/2016,Standard Class,Thea Hudgings,Corporate,Rhode Island,Office Supplies,Paper,12.96,2,6.2208,13
5/27/2016,Standard Class,Brian Stugart,Consumer,Illinois,Furniture,Furnishings,25.176,3,-33.3582,13
5/27/2016,Standard Class,Brian Stugart,Consumer,Illinois,Furniture,Furnishings,5.584,2,-1.6752,13
5/27/2016,Standard Class,Brian Stugart,Consumer,Illinois,Office Supplies,Storage,1297.368,9,97.3026,13
12/24/2017,First Class,Neola Schneider,Consumer,Texas,Office Supplies,Storage,264.32,2,19.824,15
5/3/2017,Standard Class,Mike Kennedy,Consumer,California,Office Supplies,Paper,25.92,4,12.4416,12
5/3/2017,Standard Class,Mike Kennedy,Consumer,California,Office Supplies,Art,22.96,7,6.6584,12
2/22/2014,First Class,Sue Ann Reed,Consumer,California,Office Supplies,Paper,19.44,3,9.3312,12
2/8/2015,First Class,Brosina Hoffman,Consumer,Kansas,Office Supplies,Paper,9.54,2,4.293,15
2/8/2015,First Class,Brosina Hoffman,Consumer,Kansas,Office Supplies,Fasteners,5.81,1,1.8011,15
2/8/2015,First Class,Brosina Hoffman,Consumer,Kansas,Office Supplies,Art,5.76,2,1.728,15
8/24/2015,Second Class,Shahid Collister,Consumer,New York,Furniture,Furnishings,14.91,3,4.6221,16
11/30/2014,Standard Class,Randy Ferguson,Corporate,Florida,Office Supplies,Binders,6.642,9,-4.428,14
12/10/2016,Standard Class,Chris McAfee,Consumer,New York,Office Supplies,Paper,18.54,2,8.7138,12
12/10/2016,Standard Class,Chris McAfee,Consumer,New York,Office Supplies,Binders,679.96,5,220.987,12
10/27/2017,First Class,Jim Mitchum,Corporate,California,Furniture,Tables,189.576,1,9.4788,11
10/27/2017,First Class,Jim Mitchum,Corporate,California,Technology,Phones,71.96,5,7.196,11
11/25/2014,Standard Class,Richard Bierner,Consumer,California,Technology,Phones,539.92,5,47.243,15
11/25/2014,Standard Class,Richard Bierner,Consumer,California,Furniture,Chairs,725.344,4,54.4008,15
11/25/2014,Standard Class,Richard Bierner,Consumer,California,Office Supplies,Art,7.44,3,2.604,15
7/14/2014,Standard Class,Shirley Schmidt,Home Office,Delaware,Office Supplies,Appliances,39.48,1,11.0544,15
5/23/2015,Second Class,Nathan Mautz,Home Office,Michigan,Office Supplies,Appliances,850.5,5,245.7,12
5/23/2015,Second Class,Nathan Mautz,Home Office,Michigan,Furniture,Furnishings,75.33,9,19.5858,12
11/21/2015,Second Class,Eudokia Martin,Corporate,Arizona,Office Supplies,Appliances,325.632,6,28.4928,14
11/21/2015,Second Class,Eudokia Martin,Corporate,Arizona,Technology,Accessories,23.344,2,-1.459,14
11/21/2015,Second Class,Eudokia Martin,Corporate,Arizona,Office Supplies,Labels,16.52,5,5.369,14
3/30/2014,First Class,Mark Packer,Home Office,Texas,Office Supplies,Envelopes,335.72,5,113.3055,11
3/30/2014,First Class,Mark Packer,Home Office,Texas,Technology,Phones,251.944,7,88.1804,11
3/30/2014,First Class,Mark Packer,Home Office,Texas,Furniture,Chairs,127.302,7,-9.093,11
12/29/2017,Second Class,Katherine Hughes,Consumer,Kentucky,Furniture,Chairs,1207.84,8,314.0384,16
12/29/2017,Second Class,Katherine Hughes,Consumer,Kentucky,Office Supplies,Binders,12.53,1,5.8891,16
12/29/2017,Second Class,Katherine Hughes,Consumer,Kentucky,Office Supplies,Art,34.58,1,10.0282,16
12/29/2017,Second Class,Katherine Hughes,Consumer,Kentucky,Furniture,Chairs,300.98,1,87.2842,16
12/29/2017,Second Class,Katherine Hughes,Consumer,Kentucky,Furniture,Chairs,258.75,3,77.625,16
3/2/2017,Standard Class,Dorothy Badders,Corporate,Delaware,Office Supplies,Art,59.52,3,15.4752,15
3/2/2017,Standard Class,Dorothy Badders,Corporate,Delaware,Office Supplies,Envelopes,57.96,7,27.2412,15
3/2/2017,Standard Class,Dorothy Badders,Corporate,Delaware,Furniture,Bookcases,441.96,2,101.6508,15
3/2/2017,Standard Class,Dorothy Badders,Corporate,Delaware,Office Supplies,Paper,68.04,6,33.3396,15
10/6/2016,First Class,Laurel Beltran,Home Office,Colorado,Technology,Machines,703.71,6,-938.28,14
10/6/2016,First Class,Laurel Beltran,Home Office,Colorado,Office Supplies,Binders,17.904,4,-14.92,14
10/6/2016,First Class,Laurel Beltran,Home Office,Colorado,Office Supplies,Binders,11.976,4,-9.1816,14
10/6/2016,First Class,Laurel Beltran,Home Office,Colorado,Technology,Accessories,67.96,5,0.8495,14
4/5/2015,Standard Class,Carol Adams,Corporate,California,Furniture,Chairs,892.224,3,89.2224,11
9/9/2014,Standard Class,Daniel Lacy,Consumer,North Carolina,Technology,Machines,1299.99,2,-571.9956,11
3/15/2016,First Class,Fred Chung,Corporate,California,Office Supplies,Binders,4.544,2,1.6472,10
3/15/2016,First Class,Fred Chung,Corporate,California,Furniture,Chairs,1352.032,4,84.502,10
12/27/2015,Standard Class,David Bremer,Corporate,Ohio,Furniture,Tables,1548.99,9,-464.697,12
12/27/2015,Standard Class,David Bremer,Corporate,Ohio,Office Supplies,Envelopes,19.872,3,6.7068,12
8/7/2017,First Class,Chloris Kastensmidt,Consumer,Texas,Technology,Accessories,119.448,3,-13.4379,19
8/7/2017,First Class,Chloris Kastensmidt,Consumer,Texas,Office Supplies,Storage,118.16,2,-25.109,19
3/22/2015,Standard Class,Fred Wasserman,Corporate,Alabama,Office Supplies,Art,19.56,4,5.4768,14
11/30/2015,Second Class,John Murray,Consumer,Nevada,Furniture,Furnishings,80.96,4,29.1456,11
11/30/2015,Second Class,John Murray,Consumer,Nevada,Office Supplies,Paper,25.92,4,12.4416,11
4/15/2014,Same Day,Paul Stevenson,Home Office,California,Office Supplies,Appliances,106.96,2,31.0184,14
4/15/2014,Same Day,Paul Stevenson,Home Office,California,Furniture,Furnishings,187.76,4,76.9816,14
7/30/2017,First Class,Tony Chapman,Home Office,Ohio,Office Supplies,Binders,76.776,4,-53.7432,12
6/1/2017,Standard Class,Cynthia Voltz,Corporate,Nebraska,Office Supplies,Binders,53.9,5,25.872,13
1/7/2014,Standard Class,Vivek Sundaresam,Consumer,Texas,Furniture,Furnishings,76.728,3,-53.7096,16
1/7/2014,Standard Class,Vivek Sundaresam,Consumer,Texas,Office Supplies,Binders,10.43,7,-18.2525,16
9/29/2017,First Class,Sonia Cooley,Consumer,California,Office Supplies,Art,99.2,5,25.792,12
9/13/2017,Standard Class,Speros Goranitis,Consumer,North Carolina,Office Supplies,Art,15.92,5,2.786,16
10/22/2014,Standard Class,Nicole Brennan,Corporate,Louisiana,Furniture,Furnishings,129.92,4,10.3936,14
10/4/2016,Standard Class,Daniel Raglin,Home Office,Rhode Island,Office Supplies,Binders,30.4,1,13.984,13
10/4/2016,Standard Class,Daniel Raglin,Home Office,Rhode Island,Technology,Copiers,5399.91,9,2591.9568,13
10/4/2016,Standard Class,Daniel Raglin,Home Office,Rhode Island,Office Supplies,Storage,119.1,3,34.539,13
11/27/2015,Second Class,Matt Abelman,Home Office,Massachusetts,Office Supplies,Paper,40.08,6,19.2384,12
11/27/2015,Second Class,Matt Abelman,Home Office,Massachusetts,Office Supplies,Paper,59.94,3,28.1718,12
11/27/2015,Second Class,Matt Abelman,Home Office,Massachusetts,Technology,Accessories,259.98,2,88.3932,12
11/27/2015,Second Class,Matt Abelman,Home Office,Massachusetts,Furniture,Bookcases,170.98,1,32.4862,12
11/27/2015,Second Class,Matt Abelman,Home Office,Massachusetts,Furniture,Furnishings,38.97,3,4.6764,12
11/27/2015,Second Class,Matt Abelman,Home Office,Massachusetts,Office Supplies,Paper,154.9,5,69.705,12
11/27/2015,Second Class,Matt Abelman,Home Office,Massachusetts,Furniture,Tables,446.068,4,0.0,12
5/6/2017,Second Class,Trudy Schmidt,Consumer,California,Office Supplies,Appliances,152.94,3,41.2938,13
10/8/2014,Same Day,Jack Garza,Consumer,North Carolina,Technology,Accessories,23.472,3,4.9878,10
12/31/2014,Standard Class,Katherine Murray,Home Office,Rhode Island,Office Supplies,Paper,195.64,4,91.9508,16
12/31/2014,Standard Class,Katherine Murray,Home Office,Rhode Island,Office Supplies,Paper,14.94,3,7.0218,16
12/31/2014,Standard Class,Katherine Murray,Home Office,Rhode Island,Technology,Accessories,1687.8,4,742.632,16
12/31/2014,Standard Class,Katherine Murray,Home Office,Rhode Island,Furniture,Bookcases,341.96,2,78.6508,16
12/31/2014,Standard Class,Katherine Murray,Home Office,Rhode Island,Furniture,Chairs,605.88,6,151.47,16
4/28/2015,First Class,Shirley Daniels,Home Office,Michigan,Office Supplies,Appliances,186.732,1,41.496,15
4/28/2015,First Class,Shirley Daniels,Home Office,Michigan,Office Supplies,Binders,3812.97,3,1906.485,15
2/14/2015,Standard Class,Ted Trevino,Consumer,New York,Office Supplies,Binders,26.424,9,9.5787,11
2/14/2015,Standard Class,Ted Trevino,Consumer,New York,Technology,Phones,625.99,1,187.797,11
11/25/2016,Standard Class,Brenda Bowman,Corporate,Michigan,Furniture,Tables,1568.61,9,329.4081,13
11/25/2016,Standard Class,Brenda Bowman,Corporate,Michigan,Office Supplies,Binders,17.3,1,8.304,13
11/25/2016,Standard Class,Brenda Bowman,Corporate,Michigan,Technology,Accessories,160.0,8,62.4,13
7/15/2017,First Class,Ricardo Sperren,Corporate,Virginia,Office Supplies,Appliances,179.94,3,50.3832,15
7/15/2017,First Class,Ricardo Sperren,Corporate,Virginia,Furniture,Tables,872.94,3,157.1292,15
7/15/2017,First Class,Ricardo Sperren,Corporate,Virginia,Office Supplies,Paper,12.96,2,6.2208,15
12/29/2014,Standard Class,Arianne Irving,Consumer,California,Office Supplies,Labels,88.8,6,44.4,14
12/29/2014,Standard Class,Arianne Irving,Consumer,California,Technology,Phones,319.968,4,35.9964,14
3/22/2016,Same Day,Marc Crier,Consumer,Washington,Furniture,Chairs,167.888,7,14.6902,10
7/2/2017,First Class,Adrian Hane,Home Office,Texas,Office Supplies,Paper,163.96,5,59.4355,11
7/2/2017,First Class,Adrian Hane,Home Office,Texas,Office Supplies,Binders,5.232,4,-8.1096,11
12/14/2017,Standard Class,Ben Ferrer,Home Office,Massachusetts,Technology,Copiers,1199.98,2,467.9922,10
12/14/2017,Standard Class,Ben Ferrer,Home Office,Massachusetts,Office Supplies,Storage,73.85,1,2.2155,10
12/14/2017,Standard Class,Ben Ferrer,Home Office,Massachusetts,Office Supplies,Supplies,25.71,3,6.6846,10
12/14/2017,Standard Class,Ben Ferrer,Home Office,Massachusetts,Office Supplies,Fasteners,17.28,6,8.1216,10
12/14/2017,Standard Class,Ben Ferrer,Home Office,Massachusetts,Furniture,Tables,526.582,2,-52.6582,10
8/26/2016,Standard Class,Andrew Allen,Consumer,Michigan,Office Supplies,Paper,11.56,2,5.6644,12
8/26/2016,Standard Class,Andrew Allen,Consumer,Michigan,Technology,Phones,209.97,3,58.7916,12
8/26/2016,Standard Class,Andrew Allen,Consumer,Michigan,Furniture,Tables,447.84,4,98.5248,12
8/26/2016,Standard Class,Andrew Allen,Consumer,Michigan,Technology,Accessories,479.97,3,163.1898,12
8/26/2016,Standard Class,Andrew Allen,Consumer,Michigan,Office Supplies,Art,8.64,3,2.5056,12
10/15/2017,Standard Class,Stuart Van,Corporate,Utah,Office Supplies,Art,11.68,2,4.2048,10
10/25/2014,Standard Class,Evan Henry,Consumer,Pennsylvania,Technology,Accessories,40.776,3,0.5097,10
10/25/2014,Standard Class,Evan Henry,Consumer,Pennsylvania,Office Supplies,Binders,13.698,3,-9.5886,10
4/2/2015,Standard Class,John Lucas,Consumer,Arizona,Technology,Phones,87.8,5,32.925,10
10/28/2017,Second Class,Janet Martin,Consumer,North Carolina,Furniture,Furnishings,77.952,3,15.5904,12
10/28/2017,Second Class,Janet Martin,Consumer,North Carolina,Office Supplies,Storage,147.184,2,-29.4368,12
10/28/2017,Second Class,Janet Martin,Consumer,North Carolina,Office Supplies,Paper,47.952,3,16.1838,12
12/5/2014,First Class,Joni Blumstein,Consumer,California,Office Supplies,Appliances,250.26,6,72.5754,14
11/3/2017,Standard Class,Peter Bühler,Consumer,Pennsylvania,Technology,Accessories,40.776,3,0.5097,12
1/6/2015,Standard Class,Stefania Perrino,Corporate,Colorado,Office Supplies,Paper,29.6,5,9.25,16
1/6/2015,Standard Class,Stefania Perrino,Corporate,Colorado,Office Supplies,Binders,1.938,2,-1.3566,16
9/9/2017,Standard Class,Matt Connell,Corporate,California,Technology,Accessories,159.96,4,51.1872,12
1/5/2015,Standard Class,Brooke Gillingham,Corporate,New York,Office Supplies,Art,59.52,3,15.4752,17
1/5/2015,Standard Class,Brooke Gillingham,Corporate,New York,Office Supplies,Envelopes,17.48,2,8.2156,17
1/5/2015,Standard Class,Brooke Gillingham,Corporate,New York,Office Supplies,Binders,13.168,2,4.6088,17
4/16/2017,Standard Class,Jesus Ocampo,Home Office,California,Office Supplies,Appliances,40.74,3,12.222,12
9/10/2015,Standard Class,Alex Russell,Corporate,Texas,Furniture,Chairs,179.886,1,-2.5698,12
9/25/2016,Standard Class,Tony Sayre,Consumer,Ohio,Office Supplies,Appliances,286.256,1,17.891,10
9/25/2016,Standard Class,Tony Sayre,Consumer,Ohio,Office Supplies,Storage,24.224,2,-4.8448,10
9/25/2016,Standard Class,Tony Sayre,Consumer,Ohio,Office Supplies,Storage,331.536,3,-82.884,10
3/16/2015,Second Class,Jim Kriz,Home Office,New York,Office Supplies,Art,17.52,3,6.3072,8
11/26/2016,Standard Class,George Ashbrook,Consumer,Texas,Office Supplies,Art,17.856,4,4.2408,15
9/26/2016,Standard Class,Tanja Norvell,Home Office,Florida,Technology,Accessories,431.976,3,-75.5958,13
6/13/2017,Standard Class,Tamara Willingham,Home Office,Washington,Furniture,Chairs,291.136,4,-25.4744,17
9/18/2017,First Class,Pete Armstrong,Home Office,Texas,Office Supplies,Envelopes,114.848,4,35.89,14
6/2/2017,Standard Class,John Dryer,Consumer,Texas,Office Supplies,Paper,10.688,2,3.7408,10
5/15/2016,Second Class,Michael Nguyen,Consumer,Ohio,Office Supplies,Paper,15.232,4,5.5216,14
9/15/2017,Standard Class,Gene McClure,Consumer,Washington,Office Supplies,Art,12.42,3,5.2164,12
8/22/2016,Standard Class,Deirdre Greer,Corporate,Washington,Office Supplies,Paper,19.44,3,9.3312,13
5/30/2014,Standard Class,James Galang,Consumer,New York,Office Supplies,Binders,70.368,4,26.388,12
12/18/2017,First Class,Alex Grayson,Consumer,North Carolina,Office Supplies,Art,12.672,9,1.4256,12
7/30/2017,Standard Class,Jay Fein,Consumer,Maryland,Technology,Phones,89.95,5,43.176,8
11/21/2014,Standard Class,Steve Carroll,Home Office,California,Office Supplies,Paper,6.58,2,3.0268,13
11/21/2014,Standard Class,Steve Carroll,Home Office,California,Technology,Accessories,94.99,1,28.497,13
9/24/2015,Second Class,Carlos Meador,Consumer,Arizona,Technology,Phones,35.12,2,13.17,13
8/20/2017,Standard Class,Kean Thornton,Consumer,California,Office Supplies,Paper,25.92,4,12.4416,13
6/17/2016,Standard Class,Christine Phan,Corporate,Connecticut,Office Supplies,Binders,7.96,2,3.7412,14
6/17/2016,Standard Class,Christine Phan,Corporate,Connecticut,Technology,Phones,566.97,3,153.0819,14
6/17/2016,Standard Class,Christine Phan,Corporate,Connecticut,Office Supplies,Art,9.84,3,2.8536,14
12/19/2015,Standard Class,Eileen Kiefer,Home Office,Illinois,Technology,Accessories,25.488,2,4.779,13
5/31/2015,Second Class,Carl Weiss,Home Office,New York,Office Supplies,Fasteners,7.56,6,0.3024,10
6/18/2015,Standard Class,Keith Herrera,Consumer,Virginia,Furniture,Furnishings,60.84,3,19.4688,13
6/18/2015,Standard Class,Keith Herrera,Consumer,Virginia,Office Supplies,Storage,450.04,2,58.5052,13
6/18/2015,Standard Class,Keith Herrera,Consumer,Virginia,Office Supplies,Binders,34.6,2,16.608,13
6/18/2015,Standard Class,Keith Herrera,Consumer,Virginia,Technology,Phones,467.97,3,140.391,13
6/18/2015,Standard Class,Keith Herrera,Consumer,Virginia,Office Supplies,Binders,33.02,2,15.8496,13
11/30/2015,First Class,Ann Blume,Corporate,North Carolina,Furniture,Furnishings,17.088,2,1.068,9
12/21/2015,Second Class,Adam Hart,Corporate,Ohio,Office Supplies,Art,3.008,2,0.3384,9
11/17/2017,Standard Class,Clytie Kelty,Consumer,North Carolina,Office Supplies,Paper,268.24,7,93.884,12
11/17/2017,Standard Class,Clytie Kelty,Consumer,North Carolina,Technology,Accessories,431.16,5,107.79,12
11/13/2017,Second Class,Stefania Perrino,Corporate,New York,Technology,Phones,43.6,4,12.208,16
11/13/2017,Second Class,Stefania Perrino,Corporate,New York,Furniture,Furnishings,154.95,3,30.99,16
10/24/2016,Standard Class,Jennifer Patt,Corporate,Texas,Office Supplies,Paper,15.552,3,5.4432,13
12/6/2014,Standard Class,Barry Gonzalez,Consumer,Tennessee,Office Supplies,Paper,42.208,2,13.7176,14
12/3/2017,First Class,Clay Cheatham,Consumer,Texas,Office Supplies,Paper,10.368,2,3.6288,13
9/26/2017,First Class,Sara Luxemburg,Home Office,Oregon,Office Supplies,Art,2.224,1,0.556,14
2/3/2015,Standard Class,Frank Olsen,Consumer,Georgia,Office Supplies,Envelopes,74.52,9,35.0244,11
8/12/2017,Same Day,Brenda Bowman,Corporate,Maryland,Office Supplies,Art,17.52,3,5.256,13
8/12/2017,Same Day,Brenda Bowman,Corporate,Maryland,Furniture,Chairs,1779.9,5,373.779,13
8/12/2017,Same Day,Brenda Bowman,Corporate,Maryland,Office Supplies,Art,219.9,5,59.373,13
8/24/2015,First Class,Denny Ordway,Consumer,Oregon,Office Supplies,Art,7.152,3,0.7152,12
11/12/2017,Standard Class,Larry Blacks,Consumer,Florida,Office Supplies,Paper,26.72,5,9.352,12
8/1/2016,Same Day,Thomas Seio,Corporate,California,Technology,Phones,1039.728,2,90.9762,11
8/1/2016,Same Day,Thomas Seio,Corporate,California,Office Supplies,Appliances,45.96,2,13.788,11
11/25/2016,Standard Class,Cindy Stewart,Consumer,Ohio,Office Supplies,Binders,456.588,2,-304.392,13
11/25/2016,Standard Class,Cindy Stewart,Consumer,Ohio,Technology,Machines,4499.985,5,-6599.978,13
11/25/2016,Standard Class,Cindy Stewart,Consumer,Ohio,Technology,Accessories,59.976,3,11.9952,13
4/13/2016,First Class,Susan Pistek,Consumer,California,Office Supplies,Envelopes,6.12,3,2.8764,12
12/27/2014,Standard Class,Cynthia Delaney,Home Office,California,Office Supplies,Appliances,10.98,1,2.9646,15
12/27/2014,Standard Class,Cynthia Delaney,Home Office,California,Office Supplies,Fasteners,7.86,3,3.6156,15
12/27/2014,Standard Class,Cynthia Delaney,Home Office,California,Office Supplies,Storage,51.45,3,13.8915,15
12/27/2014,Standard Class,Cynthia Delaney,Home Office,California,Office Supplies,Binders,37.056,3,13.896,15
4/18/2016,Standard Class,Roy Französisch,Consumer,Virginia,Office Supplies,Appliances,203.92,4,55.0584,15
4/18/2016,Standard Class,Roy Französisch,Consumer,Virginia,Technology,Phones,29.56,4,7.9812,15
3/8/2015,Standard Class,Frank Olsen,Consumer,Illinois,Office Supplies,Binders,8.568,3,-14.5656,11
11/4/2016,Second Class,Elpida Rittenbach,Corporate,North Carolina,Office Supplies,Storage,45.248,2,3.9592,17
11/4/2016,Second Class,Elpida Rittenbach,Corporate,North Carolina,Furniture,Tables,876.3,10,-292.1,17
11/4/2016,Second Class,Elpida Rittenbach,Corporate,North Carolina,Office Supplies,Supplies,185.376,2,-34.758,17
11/29/2014,Standard Class,Philip Brown,Consumer,New York,Office Supplies,Labels,25.06,2,11.7782,12
5/17/2016,First Class,Luke Weiss,Consumer,Illinois,Office Supplies,Binders,2.89,1,-4.7685,10
5/17/2016,First Class,Luke Weiss,Consumer,Illinois,Office Supplies,Fasteners,7.896,3,2.4675,10
5/17/2016,First Class,Luke Weiss,Consumer,Illinois,Furniture,Furnishings,22.608,3,-10.1736,10
5/17/2016,First Class,Luke Weiss,Consumer,Illinois,Office Supplies,Paper,30.528,8,9.54,10
9/19/2017,Same Day,Frank Gastineau,Home Office,Pennsylvania,Office Supplies,Binders,4.842,3,-3.3894,15
12/19/2016,Standard Class,Barry Pond,Corporate,Illinois,Office Supplies,Binders,1.8,5,-2.88,10
10/12/2017,First Class,Sung Pak,Corporate,Texas,Technology,Accessories,39.984,2,-1.4994,8
12/12/2015,Second Class,Jonathan Doherty,Corporate,Nevada,Office Supplies,Paper,32.4,5,15.876,16
12/12/2015,Second Class,Jonathan Doherty,Corporate,Nevada,Office Supplies,Paper,97.88,2,48.94,16
7/12/2015,Standard Class,Fred McMath,Consumer,Texas,Technology,Phones,307.168,4,30.7168,11
10/2/2015,Standard Class,Michael Paige,Corporate,Connecticut,Office Supplies,Binders,26.9,5,13.181,13
3/24/2017,First Class,Harold Ryan,Corporate,New York,Office Supplies,Envelopes,47.01,3,22.0947,11
3/24/2017,First Class,Harold Ryan,Corporate,New York,Technology,Phones,469.99,1,136.2971,11
3/24/2017,First Class,Harold Ryan,Corporate,New York,Furniture,Chairs,207.846,3,2.3094,11
6/1/2017,Standard Class,Barry Weirich,Consumer,Pennsylvania,Office Supplies,Storage,324.744,3,-77.1267,13
3/24/2014,Second Class,Maurice Satty,Consumer,California,Furniture,Furnishings,40.48,2,14.5728,13
9/22/2015,Standard Class,Sanjit Jacobs,Home Office,Tennessee,Office Supplies,Labels,12.0,4,4.2,13
9/22/2015,Standard Class,Sanjit Jacobs,Home Office,Tennessee,Office Supplies,Storage,720.064,4,-63.0056,13
9/22/2015,Standard Class,Sanjit Jacobs,Home Office,Tennessee,Office Supplies,Storage,25.424,1,-4.767,13
9/22/2015,Standard Class,Sanjit Jacobs,Home Office,Tennessee,Office Supplies,Art,2.816,2,0.3168,13
9/22/2015,Standard Class,Sanjit Jacobs,Home Office,Tennessee,Office Supplies,Binders,3.204,2,-2.5632,13
1/8/2016,Standard Class,Vivek Sundaresam,Consumer,North Carolina,Office Supplies,Binders,30.828,7,-24.6624,16
1/8/2016,Standard Class,Vivek Sundaresam,Consumer,North Carolina,Office Supplies,Art,47.616,3,5.952,16
1/8/2016,Standard Class,Vivek Sundaresam,Consumer,North Carolina,Technology,Phones,108.784,2,10.8784,16
2/14/2016,First Class,Dave Kipp,Consumer,Maryland,Office Supplies,Paper,4.77,1,2.1465,9
2/14/2016,First Class,Dave Kipp,Consumer,Maryland,Office Supplies,Art,7.98,3,2.0748,9
2/14/2016,First Class,Dave Kipp,Consumer,Maryland,Furniture,Tables,550.431,3,-47.1798,9
2/14/2016,First Class,Dave Kipp,Consumer,Maryland,Furniture,Furnishings,10.56,6,4.6464,9
6/8/2017,First Class,Maureen Gastineau,Home Office,California,Furniture,Bookcases,1497.666,2,140.9568,17
